PID,SMILES,Cp,No Zero Cp Group
P322095,*CC(*)c1c(F)c(F)c(OC)c(F)c1F,1154.98,True
P322107,*CC(*)c1ccc(C(OCOC)(C(F)(F)F)C(F)(F)F)cc1,1134.85,True
P322108,*CC(*)c1ccc(C(OCOC(C)(C)C)(C(F)(F)F)C(F)(F)F)cc1,1191.68,True
P322110,*CCC1CC(*)C2C3CC(c4ccc(COC(C)CC)cc4)C(C3)C12,1416.55,True
P322111,*CC(*)c1ccc(OCCOCCOC(C)=O)cc1,1325.09,True
P322112,*CC(*)c1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,1248.68,True
P322128,*CC(*)c1ccc(N(c2ccccc2)c2ccccc2)cc1,1135.27,True
P322134,*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCC,1390.09,True
P322135,*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCC,1474.39,True
P322136,*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCCCCCC,1513.91,True
P322137,*CCC(*)(C)c1ccccc1,1311.69,True
P322140,*CC(*)c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2ccccc2-3)cc1,1355.89,True
P322141,*CC(*)c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4ccccc4-5)ccc2-3)cc1,1374.95,True
P322142,*CC(*)c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6ccccc6-7)ccc4-5)ccc2-3)cc1,1382.5,True
P322144,*CC(*)c1cc[n+](CCCCCCCC)cc1,1534.22,True
P322146,*CC(*)c1cc(-c2ccc(C(=O)OC(C)CC)cc2)ccc1-c1ccc(C(=O)OC(C)CC)cc1,1244.21,True
P322147,*CC(*)c1cc(-c2ccc(C(=O)OC(C)CCCCCC)cc2)ccc1-c1ccc(C(=O)OC(C)CCCCCC)cc1,1355.31,True
P322148,*CC(*)c1cc(-c2ccc(C(=O)OC3CC(C)CCC3C(C)C)cc2)ccc1-c1ccc(C(=O)OC2CC(C)CCC2C(C)C)cc1,1328.61,True
P322152,*CC(*)c1ccc(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1104.91,True
P322153,*CC(*)c1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1107.42,True
P322154,*CC(*)c1cccc(N(c2ccc(C)cc2)c2ccc(C)cc2)c1,1189.89,True
P322161,*CC(*)c1cc(C(=O)OC)ccc1-c1ccc(OCCCCCCCC)cc1,1347.41,True
P322162,*CC(*)c1cc(C(=O)OCC)ccc1-c1ccc(OCCCCCCCC)cc1,1364.37,True
P322163,*CC(*)c1cc(C(=O)OCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,1394.78,True
P322164,*CC(*)c1cc(C(=O)OCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,1421.29,True
P322165,*CC(*)c1cc(C(=O)OCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,1444.6,True
P322166,*CC(*)c1cc(C(=O)OCCCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,1465.25,True
P322167,*CC(*)c1cc(C(=O)OCCCCCCCCCCCC)ccc1-c1ccc(OCCCCCCCC)cc1,1483.68,True
P322169,*CC(*)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,1068.65,True
P322170,*CC(*)c1ccccc1C(F)(F)F,1104.59,True
P322172,*CC(*)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1056.64,True
P322231,*CC(*)c1ccccc1,1215.14,True
P330001,*CC(*)OC(=O)C(Cl)(Cl)Cl,921.0,True
P330004,*CC(*)CCCO,1555.79,True
P330008,*C(O)C(*)(C)C,1395.21,True
P330009,*/C=C/C(C#N)C*,1305.31,True
P330010,*/C=C/C(C)C(*)C(=O)OCC,1438.55,True
P330011,*/C=C/C(C)C(*)C(=O)OC(C)C,1444.86,True
P330012,*/C=C/C(C)C(*)C(=O)OCC(C)C,1475.08,True
P330013,*/C=C/C(C)C(*)C(=O)OCCC(C)C,1500.65,True
P330014,*CCC(*)O,1434.28,True
P330015,*CCC(*)OC(C)=O,1430.37,True
P330016,*CC(*)[Si](C)(C)C,1749.73,True
P330017,*/C=C/C(CN)C(*)C(=O)O,1296.19,True
P330018,*C(Cl)C(*)OCCCC,1352.55,True
P330019,*/C=C/C(C(=O)OCCCC)C(*)c1ccccc1,1333.3,True
P330020,*/C=C/C(C(=O)OC)C(*)c1ccccc1,1227.31,True
P330021,*CC/C(Cl)=C(/*)Cl,1023.81,True
P330022,*/C=C/C(CN)C(*)C(=O)O,1296.19,True
P330024,*=C=C=C(CCOS(=O)(=O)c1ccc(C)cc1)C(=*)CCOS(=O)(=O)c1ccc(C)cc1,1092.41,True
P330025,*=C=C=C(COC(=O)Nc1ccccc1)C(=*)COC(=O)Nc1ccccc1,1073.34,True
P330027,*/C=C(/*)c1ccc2ccccc2c1,1021.26,True
P330028,*/C(=C(/*)c1ccccc1)c1ccccc1,1078.44,True
P330029,*/C(=C(/*)c1ccccc1)c1ccccc1,1078.44,True
P330030,*/C=C(/*)c1cccc2ccccc12,1021.26,True
P330033,*/C=C(/*)c1ccc(N)cc1,1100.34,True
P330034,*/C=C(/*)c1ccc([N+](=O)[O-])cc1,1078.3,True
P330035,*/C=C(/*)c1ccc(NC=O)cc1,1065.06,True
P330036,*/C=C(/*)c1ccc(OC)cc1,1177.79,True
P330037,*/C=C(/*)c1ccc(Cl)cc1,988.87,True
P330038,*/C(C#N)=C(/*)c1ccccc1,1035.08,True
P330039,*C#C/C(Cn1c2ccccc2c2ccccc21)=C(/*)Cn1c2ccccc2c2ccccc21,1061.25,True
P330040,*CC(*)OC(=O)OC([2H])([2H])[2H],1318.96,True
P330041,*CC(*)OC(=O)OCC(Cl)(Cl)Cl,987.06,True
P330042,*CC(*)OC(=O)OCC(F)(F)F,1172.91,True
P330043,*CC(*)OC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1082.19,True
P330044,*/C(CC)=C(/*)c1ccccc1,1250.96,True
P330045,*/C(CCCCCC)=C(/*)c1ccccc1,1418.53,True
P330046,*/C(Cl)=C(/*)c1ccccc1,978.99,True
P330047,*/C(Cl)=C(/*)CCCC,1329.97,True
P330048,*/C(Cl)=C(/*)CCCCCC,1422.56,True
P330049,*/C(Cl)=C(/*)CCCCCCCC,1485.07,True
P330050,*/C(C)=C(/*)[Si](C)(C)CCCCCC,1713.94,True
P330051,*/C(C)=C(/*)[Si](C)(C)C[Si](C)(C)C,1701.86,True
P330052,*/C(C)=C(/*)[Si](C)(C)CC[Si](C)(C)C,1710.55,True
P330053,*/C=C(/*)C(CCCCC)[Si](C)(C)C,1704.44,True
P330054,*/C=C(/*)C(CCCCCCC)[Si](C)(C)C,1719.14,True
P330055,*/C=C(/*)C#CS(F)(F)(F)(F)F,980.02,True
P330056,*/C(C#CS(F)(F)(F)(F)F)=C(/*)S(F)(F)(F)(F)F,977.89,True
P330057,*CC(*)n1c2ccccc2c2cc3ccccc3cc21,1049.89,True
P330058,*CC(*)n1c2ccccc2c2c3ccccc3ccc21,1049.89,True
P330059,*/C=C/C1=C(O)C(O)=C(*)C1,1135.38,True
P330062,*CC(*)CCCn1c2ccccc2c2ccccc21,1239.61,True
P330063,*/C=C(/*)C#N,1060.77,True
P330064,*CC(*)CCCCn1c2ccccc2c2ccccc21,1271.55,True
P330065,*/C=C(/*)OCCCC,1557.98,True
P330066,*/C=C(/*)CO,1275.37,True
P330067,*C#C/C(=C(/*)c1ccccc1)c1ccccc1,1011.67,True
P330069,*=C(C1=CC(=*)c2ccccc21)c1ccccc1,1018.34,True
P330071,*C(C)C(*)[N+](=O)[O-],1295.36,True
P330072,*CC(*)(CC(=O)O)C(=O)O,1206.01,True
P330073,*CC(*)OCC(=O)OC,1377.96,True
P330074,*CC(*)OCC(=O)O,1303.78,True
P330075,*CC(*)OCC(N)=O,1257.1,True
P330076,*CC(*)N1CCCC1=S,1291.94,True
P330077,*/C=C/CC(C*)c1ccccc1,1312.01,True
P330078,*/C=C/CC(C*)(c1ccccc1)c1ccccc1,1204.73,True
P330079,*CC(*)C(=O)n1sc2ccccc2c1=O,1008.59,True
P330080,*CC(*)n1c2ccc(Cl)cc2c2cc(Cl)ccc21,977.6,True
P330081,*CC(*)n1c2ccc(Br)cc2c2cc(Br)ccc21,725.45,True
P330082,*CC(*)n1c2ccc(I)cc2c2cc(I)ccc21,554.69,True
P330083,*CC(*)S(C)=O,1250.17,True
P330084,*CC(*)[Si](C)(C)c1ccccc1,1386.1,True
P330085,*CC(*)[Si](C)(C)Cc1ccccc1,1422.51,True
P330088,*=C=C=C(CCCCOC(=O)NC(C)C)C(=*)CCCCOC(=O)NC(C)C,1350.91,True
P330089,*C(*)(C#N)C#N,877.44,True
P330090,*/C=C(/*)CNCc1ccccc1,1237.62,True
P330092,*/C=C(/*)c1ccc(C#C)cc1,1028.55,True
P330093,*/C=C(/*)c1cccc(C#C)c1,1028.55,True
P330095,*CC(*)[Si](OCC)(OCC)OCC,1572.91,True
P330096,*/C=C(/*)c1cccc(Br)c1,741.63,True
P330097,*/C=C(/*)c1cccc(Cl)c1,988.87,True
P330098,*/C=C(/*)c1cccc([Si](C)(C)C)c1,1358.97,True
P330100,*CC(*)OCCOCCOCCOC,1530.48,True
P330101,*CC(*)OC(=O)CC(C)=O,1297.57,True
P330104,*/C=C/C1CC(*)C([Si](C)(C)C)C1,1606.53,True
P330105,*/C=C/C1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,1658.36,True
P330111,*/C=C(/*)c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C#C)cc5)c(=O)c4cc3c2=O)cc1,960.55,True
P330113,*CC(*)[Si](C)(c1ccccc1)c1cccc2ccccc12,1144.13,True
P330114,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCOc2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)cc2)C1,1319.47,True
P330115,*/C=C/C(C*)COCC(=O)OCCCCCCCCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1330.99,True
P330116,*/C=C/CC(C*)(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1)C2,1404.76,True
P330120,*CC(*)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1336.26,True
P330121,*CC(*)OCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,1385.99,True
P330122,*/C=C/C(C)C(*)C(=O)OC12CC3CC(CC(C3)C1)C2,1422.85,True
P330123,*CC(*)OC(=O)C12CC3CC(CC(C3)C1)C2,1415.84,True
P330124,*CC(*)OC(=O)C(CC)(CC)CC,1538.38,True
P330125,*CC(*)OC(=O)C(CCC)(CCC)CCC,1591.69,True
P330126,*CC(*)OC(=O)C(CCCC)(CCCC)CCCC,1627.36,True
P330127,*CC(*)OC12CC3CC(CC(C3)C1)C2,1474.5,True
P330128,*CC(*)OC(CCC)(CCC)CCC,1675.15,True
P330129,*C#C/C(CO)=C(/*)n1c2ccccc2c2ccccc21,1021.13,True
P330130,*/C=C(/*)F,1148.13,True
P330131,*/C=C(/*)F,1148.13,True
P330132,*/C(Cn1c2ccc(Br)cc2c2cc(Br)ccc21)=C(Cn1c2ccc(Br)cc2c2cc(Br)ccc21)/C(Br)=C(/*)Br,647.96,True
P330134,*/C(SCC)=C(/*)SCC,1241.45,True
P330137,*CCCC(*)C#N,1438.06,True
P330138,*CC(*)NC=O,1232.41,True
P330139,*CC(*)c1ccc2c(c1)OCO2,1160.28,True
P330140,*CC(*)c1cccc2c1OCO2,1160.28,True
P330141,*CC(*)S(=O)c1ccc(F)cc1,1069.29,True
P330142,*CC(*)S(=O)c1ccc(Cl)cc1,1005.59,True
P330143,*CC(*)S(=O)c1ccc(OC)cc1,1143.0,True
P330154,*CC(*)(Cl)C#N,955.93,True
P330155,*C#C/C(CCCCOC(=O)NC)=C(/*)CCCCOC(=O)NC,1304.45,True
P330156,*C#C/C(CCCCOC(=O)NCCC)=C(/*)CCCCOC(=O)NCCC,1370.61,True
P330157,*C#C/C(CCCCOC(=O)NCCCC)=C(/*)CCCCOC(=O)NCCCC,1397.56,True
P330158,*C#C/C(CCCCOC(=O)NCCCCC)=C(/*)CCCCOC(=O)NCCCCC,1421.38,True
P330159,*C#C/C(CCCCOC(=O)NCCCCCC)=C(/*)CCCCOC(=O)NCCCCCC,1442.58,True
P330160,*C#C/C(CCCCOC(=O)NCCCCCCC)=C(/*)CCCCOC(=O)NCCCCCCC,1461.58,True
P330161,*C#C/C(CCCCOC(=O)NCCCCCCCC)=C(/*)CCCCOC(=O)NCCCCCCCC,1478.69,True
P330162,*C#C/C(CCCCOC(=O)NCCCCCCCCC)=C(/*)CCCCOC(=O)NCCCCCCCCC,1494.19,True
P330163,*C#C/C(CCCCOC(=O)NCCCCCCCCCC)=C(/*)CCCCOC(=O)NCCCCCCCCCC,1508.29,True
P330165,*/C=C/C(C(=O)OCc1ccccc1)C(*)C(=O)OCc1ccccc1,1186.31,True
P330166,*/C=C/C(C(=O)OCC)C(*)C(=O)OCC,1377.31,True
P330167,*/C=C/C(COCc1ccccc1)C(*)COCc1ccccc1,1272.86,True
P330168,*CC1CC(*)CC(O)C1,1472.82,True
P330169,*CCC(C#N)C/C(C)=C(/*)C,1475.18,True
P330170,*/C=C/C(C)(C)CC(C#N)C*,1454.1,True
P330171,*/C=C(\C)CC(C#N)CC*,1458.19,True
P330172,*/C=C/C1C=CC(*)C(C(=O)OC)=C1C(=O)OC,1274.2,True
P330173,*/C=C/C1C=CC(*)C(C(=O)OC(C)(C)C)=C1C(=O)OC(C)(C)C,1368.72,True
P330175,*CC(*)(CC(=O)OC1CCCC1)C(=O)O,1361.67,True
P330176,*/C(Br)=C(/*)c1ccccc1,734.17,True
P330177,*/C(I)=C(/*)c1ccccc1,565.74,True
P330179,*/C(I)=C(/*)I,236.84,True
P330181,*/C=C/C1C2C=CC(C(C(F)(F)F)=C2C(F)(F)F)C1*,1122.53,True
P332001,*CC(*)S(=O)c1ccccc1,1099.77,True
P332002,*CC(*)S(=O)(=O)c1ccccc1,1049.56,True
P332003,*/C(Br)=C(/*)Br,400.39,True
P332004,*/C=C(/*)c1ccccc1C(F)(F)F,1048.32,True
P332005,*/C=C(/*)c1ccccc1[Si](C)(C)C,1358.97,True
P332006,*/C=C(/*)CCCOc1ccc(C2CCC(CCCCCCCC)CC2)cc1,1527.98,True
P332007,*/C=C(/*)c1c(C)cc(C(C)(C)C)cc1C,1368.07,True
P332008,*/C=C(/*)CCCOc1ccc(-c2ccc(CCCCC)cc2)cc1,1344.2,True
P332009,*/C=C(/*)CCCOc1ccc(C2CCC(CCCCC)CC2)cc1,1490.35,True
P332011,*/C=C(/*)c1ccccc1C[Si](C)(C)C,1395.06,True
P332012,*/C=C(/*)c1c(F)c(F)c(CCCC)c(F)c1F,1240.01,True
P332013,*/C(=C(/*)c1ccc(CCCC)cc1)c1ccccc1,1247.63,True
P332014,*/C(=C(/*)c1ccc(C(C)(C)C)cc1)c1ccccc1,1213.28,True
P332015,*/C(=C(/*)c1ccc([Si](C)(C)C)cc1)c1ccccc1,1249.13,True
P332016,*/C(=C(/*)c1cccc([Si](C)(C)C)c1)c1ccccc1,1249.13,True
P332018,*/C(=C(/*)c1ccc(Oc2ccccc2)cc1)c1ccccc1,1064.7,True
P332019,*/C=C(/*)C(CCC)[Si](C)(C)CCCCCC,1725.02,True
P332020,*/C=C(/*)C(CCC)[Si](C)(C)c1ccccc1,1437.65,True
P332021,*/C(C)=C(/*)SCC,1319.57,True
P332022,*/C(C)=C(/*)SCCCCCC,1494.68,True
P332023,*/C(C)=C(/*)SCCCCCCCCCC,1577.27,True
P332024,*CC(*)OCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1295.65,True
P332025,*/C=C(/*)c1ccccc1C,1195.4,True
P332026,*/C=C/C1CC(*)C(C(=O)OC)C1,1391.06,True
P332027,*CC(*)OC(=O)/C=C/c1ccccc1,1204.72,True
P332028,*/C=C(/*)c1cc(C(F)(F)F)oc1C(F)(F)F,968.67,True
P332030,*/C=C(/*)c1cccs1,981.86,True
P332031,*/C=C(/*)c1cc(C)sc1C,1095.34,True
P332032,*/C=C(/*)c1cc(C(F)(F)F)sc1C(F)(F)F,934.61,True
P332033,*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1202.9,True
P332034,*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,1275.07,True
P332035,*/C=C(/*)CCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,1348.17,True
P332036,*/C=C/C1CC(*)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,1070.76,True
P332037,*/C(C)=C(/*)C#N,1181.73,True
P332038,*CC(*)c1ccc2c(c1)c1ccccc1n2CC,1197.98,True
P332045,*CC(*)C(=O)CC,1429.61,True
P332048,*CC(*)CO,1434.28,True
P332049,*c1ccc([N+](=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc(*)c1C2=O,936.89,True
P332050,*/C=C(/*)CN(CC)CC,1655.81,True
P332051,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1337.94,True
P332052,*/C=C/C1CC(*)C(C(=O)OCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1248.59,True
P332053,*CC(*)(CC(=O)OC)C(=O)O,1275.29,True
P332054,*CC(*)(CC(=O)OCC)C(=O)O,1322.48,True
P332055,*CC(*)(CC(=O)OCCCCCCCC)C(=O)O,1490.88,True
P332058,*/C=C(/*)c1ccccc1C(C)C,1285.31,True
P332066,*/C=C(/*)C(C)=O,1220.77,True
P332067,*/C=C(/*)C(=O)CC,1320.98,True
P332068,*/C=C(/*)C(=O)c1ccccc1,1058.88,True
P332073,*/C=C(/*)CCCOc1ccc(C2CCC(CCC)CC2)cc1,1459.09,True
P332075,*=C=C=C(CCCCCCCCCCCC)C(=*)CCCCCCCCC(=O)O,1590.96,True
P332076,*/C=C(/*)CCCCCCCCCCCCCCCCCCCCC(=O)O,1672.01,True
P332077,*/C=C/C(C)C(*)C(=O)OCCN(C)c1ccc(N(C)C)cc1,1393.29,True
P332078,*/C=C/C(C)C(*)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,1412.5,True
P332079,*/C=C/C(C)C(*)C(=O)OCCCCCCN(C)c1ccc(N(C)C)cc1,1460.73,True
P332081,*/C=C(/*)C#CCCCCCCCCCCCCCCCCCCCCC(=O)O,1597.9,True
P332082,*/C=C(/*)c1ccccc1,1123.59,True
P332085,*=C=C=C(CCCOC(=O)NCC(=O)OCCCC)C(=*)CCCOC(=O)NCC(=O)OCCCC,1340.4,True
P332089,*CC(*)OCCOc1ccc(C=C(C#N)C#N)cc1,1178.74,True
P332090,*CC(*)OCCOc1ccc(/C=C(\C#N)C(=O)OC)cc1,1226.21,True
P332094,*=C=C=C(CCCCOC(=O)NC(=O)OCCCC)C(=*)CCCCOC(=O)NC(=O)OCCCC,1279.52,True
P332096,*/C=C(/*)c1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)cc1,1036.89,True
P332097,*/C=C(/*)c1ccc(S(=O)(=O)c2ccccc2)cc1,1005.2,True
P332099,*C#C/C(Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21)=C(/*)Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21,1570.19,True
P332113,*/C(=C(/*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,1356.4,True
P332114,*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)cc2)cc1,1474.43,True
P332115,*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(OCC(F)CCCCCC)cc2)cc1,1443.48,True
P332116,*/C=C(/*)CCCCCCOc1ccc(-c2ccc(OC(=O)c3ccc(OCC(F)CCCCCC)cc3)cc2)cc1,1316.83,True
P332117,*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(OC(=O)c3ccc(OCC(F)CCCCCC)cc3)cc2)cc1,1362.64,True
P332118,*/C=C/C1CC(*)C(C(=O)OCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCOc1ccc(-c2ccc(C#N)cc2)cc1,1148.21,True
P332119,*/C=C/C1CC(*)C(C(=O)OCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1176.54,True
P332120,*/C=C/C1CC(*)C(C(=O)OCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1202.54,True
P332121,*/C=C/C1CC(*)C(C(=O)OCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1226.47,True
P332123,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1288.12,True
P332124,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1305.86,True
P332125,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1322.43,True
P332126,*/C=C/C1CC(*)C(C(=O)OCCCCCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1C(=O)OCCCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1352.48,True
P332127,*CC(*)N,1437.2,True
P332130,*CC(C)(/C=C(/*)C)C(=O)OC,1422.5,True
P332131,*/C=C/C(C)(C(=O)OC)C(*)C,1411.08,True
P332132,*CC(*)C(=O)c1ccc(OCC)cc1,1224.99,True
P332150,*CC(*)C1=NCCN1,1361.64,True
P332155,*CC(*)(CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,1070.77,True
P332156,*CC(*)OCCOC(=O)c1ccc(C2=C(c3cc4ccccc4o3)C3C(C(F)(F)F)=C(C(F)(F)F)C2C3(C)C)s1,1093.18,True
P332160,*/C=C/C1=C(*)CC(C(=O)OCC)(C(=O)OCC)C1,1353.18,True
P332161,*C#C/C(Cn1c2ccc(C(=O)CCCCCCCCCCCCCCC)cc2c2cc(C(=O)CCCCCCCCCCCCCCC)ccc21)=C(/*)Cn1c2ccc(C(=O)CCCCCCCCCCCCCCC)cc2c2cc(C(=O)CCCCCCCCCCCCCCC)ccc21,1498.96,True
P332167,*CC/C(C)=C(/*)Cl,1264.67,True
P332168,*/C=C/C1CC(*)C(C#N)C1,1341.03,True
P332169,*/C=C/C1CC(*)C(C#N)(CC)C1,1403.74,True
P332170,*/C=C/C1CC(*)C(C#N)(CCC)C1,1438.85,True
P332171,*/C=C/C1CC(*)C(C#N)(CCCC)C1,1468.34,True
P332172,*/C=C/C1CC(*)C(C#N)([Si](C)(C)C)C1,1467.85,True
P332173,*/C=C/C1CC(*)C(C#N)([Si](C)(C)O[Si](C)(C)C)C1,1499.51,True
P332174,*/C=C/C1CC(*)C(C#N)([Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)C1,1518.38,True
P332175,*/C=C/C1CC(*)C(C#N)(C[Si](C)(C)C)C1,1492.74,True
P332176,*/C=C/C1CC(*)C(C#N)(C[Si](C)(C)O[Si](C)(C)C)C1,1516.69,True
P332177,*/C=C/C1CC(*)C(C#N)([Si](C)(C)[Si](C)(C)C)C1,1532.0,True
P332182,*CC(*)CN,1528.13,True
P332183,*CC(Cl)(C#N)C1C=CC(*)CC1,1210.11,True
P332186,*CC(C#N)C(CCC(C)(O)C=C)C(*)(C)C,1425.9,True
P332188,*CC/C(=C(/*)c1ccccc1)c1ccccc1,1177.57,True
P332194,*CC(*)C(N(CC)CC)N(CC)CC,1713.03,True
P332197,*/C=C(/*)c1cccc[n+]1CC#C,1139.45,True
P332198,*/C=C(/*)c1cccc[n+]1CC1CO1,1235.72,True
P332205,*/C=C(/*)CCCOc1ccc(-c2ccc(C(=O)OC(C)CCCCCC)cc2)cc1,1349.63,True
P332206,*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(C(=O)OC(C)CCCCCC)cc2)cc1,1441.21,True
P332207,*/C=C(/*)CCCOc1ccc(-c2ccc(C(=O)OCC(F)CCCCCC)cc2)cc1,1329.08,True
P332208,*/C=C(/*)CCCOc1ccc(-c2ccc(C(=O)Oc3ccc(OCC(F)CCCCCC)cc3)cc2)cc1,1275.77,True
P332209,*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(OCC(F)CCCCCC)cc3)cc2)cc1,1362.64,True
P332222,*CC(OC(C)=O)C(CCC(C)(O)C=C)C(*)(C)C,1445.92,True
P332223,*C1C2CC(CC(O)(C(F)(F)F)C(F)(F)F)C(C2)C1*,1159.89,True
P332227,*/C=C(/*)C1(O)c2ccccc2-c2ccccc21,1018.04,True
P332251,*/C=C/C(C(=O)OCc1ccc(Br)cc1)C(*)C(=O)OCc1ccc(Br)cc1,877.68,True
P332252,*/C=C/C(C(=O)OCc1ccc(Cl)cc1)C(*)C(=O)OCc1ccc(Cl)cc1,1081.21,True
P332257,*/C=C(/*)c1cc(C(=O)Oc2ccc(OC)cc2)ccc1C(=O)Oc1ccc(OC)cc1,1108.77,True
P332258,*/C=C(/*)c1cc(C(=O)Oc2ccc(OCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCCCC)cc1,1289.34,True
P332263,*/C=C(/*)CNS(=O)(=O)CC12CCC(CC1=O)C2(C)C,1236.25,True
P332264,*/C=C(/*)CNS(=O)(=O)CCCCCCCC,1413.83,True
P332265,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)C(CC3=NC(Cc5ccccc5)CO3)(CC3=NC(Cc5ccccc5)CO3)c3cc(*)ccc3-4)ccc1-2,1249.89,True
P332273,*/C=C/C1CC(*)C(C(=O)Oc2ccccc2)C1,1243.4,True
P332276,*/C=C/C1CC(*)C(C(=O)Oc2ccccc2)C1C(=O)Oc1ccccc1,1161.19,True
P332282,*/C=C/c1ccc2c(c1)C(CCCCCCOc1ccc3ccc(=O)oc3c1)(CCCCCCOc1ccc3ccc(=O)oc3c1)c1cc(/C=C/c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(*)ccc3-4)ccc1-2,1266.91,True
P332287,*/C=C/C1CC(*)C(C(=O)OC)C1C(=O)OC,1326.45,True
P332288,*/C=C/C1CC(*)C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,1409.24,True
P332291,*CC1CCCC(*)(CO)C1=O,1345.45,True
